lat,lon,tos_degC
67.5,117,NaN
67.5,119,NaN
67.5,121,NaN
67.5,123,NaN
67.5,125,NaN
67.5,127,NaN
67.5,129,NaN
67.5,131,NaN
67.5,133,NaN
67.5,135,NaN
67.5,137,NaN
67.5,139,NaN
67.5,141,NaN
67.5,143,NaN
67.5,145,NaN
67.5,147,NaN
67.5,149,NaN
67.5,151,NaN
67.5,153,NaN
67.5,155,NaN
67.5,157,NaN
67.5,159,NaN
67.5,161,NaN
67.5,163,NaN
67.5,165,NaN
67.5,167,NaN
67.5,169,NaN
67.5,171,NaN
67.5,173,NaN
67.5,175,NaN
67.5,177,NaN
67.5,179,NaN
67.5,181,NaN
67.5,183,NaN
67.5,185,NaN
67.5,187,-0.563085937
67.5,189,-0.584753418
67.5,191,-0.612371826
67.5,193,-0.657293701
67.5,195,-0.686254883
67.5,197,NaN
67.5,199,NaN
67.5,201,NaN
67.5,203,NaN
67.5,205,NaN
67.5,207,NaN
67.5,209,NaN
67.5,211,NaN
67.5,213,NaN
67.5,215,NaN
67.5,217,NaN
67.5,219,NaN
67.5,221,NaN
67.5,223,NaN
67.5,225,NaN
67.5,227,NaN
67.5,229,NaN
67.5,231,NaN
67.5,233,NaN
67.5,235,NaN
67.5,237,NaN
67.5,239,NaN
67.5,241,NaN
67.5,243,NaN
67.5,245,NaN
67.5,247,NaN
67.5,249,NaN
67.5,251,NaN
67.5,253,NaN
67.5,255,NaN
67.5,257,NaN
67.5,259,NaN
67.5,261,NaN
67.5,263,NaN
67.5,265,NaN
67.5,267,NaN
67.5,269,NaN
67.5,271,NaN
67.5,273,NaN
67.5,275,NaN
67.5,277,NaN
67.5,279,NaN
67.5,281,NaN
67.5,283,NaN
67.5,285,NaN
67.5,287,NaN
67.5,289,NaN
67.5,291,NaN
67.5,293,NaN
67.5,295,NaN
67.5,297,-0.692877197
67.5,299,-0.692053223
67.5,301,-0.690710449
67.5,303,-0.687078857
67.5,305,-0.699102783
67.5,307,NaN
67.5,309,NaN
67.5,311,NaN
67.5,313,NaN
67.5,315,NaN
67.5,317,NaN
67.5,319,NaN
67.5,321,NaN
67.5,323,NaN
67.5,325,NaN
67.5,327,NaN
67.5,329,-0.682012939
67.5,331,-0.625646973
67.5,333,-0.585119629
67.5,335,-0.752264404
67.5,337,-0.740209961
67.5,339,-0.678717041
67.5,341,-0.640875244
67.5,343,-0.611425781
67.5,345,-0.578985596
67.5,347,-0.473791504
67.5,349,-0.32388916
67.5,351,-0.205480957
67.5,353,-0.166876221
67.5,355,0.407830811
67.5,357,1.62532959
67.5,359,3.291680908
68.5,1,4.101434326
68.5,3,5.235375977
68.5,5,5.822808838
68.5,7,5.998223877
68.5,9,5.825769043
68.5,11,5.41439209
68.5,13,5.389215088
68.5,15,NaN
68.5,17,NaN
68.5,19,NaN
68.5,21,NaN
68.5,23,NaN
68.5,25,NaN
68.5,27,NaN
68.5,29,NaN
68.5,31,NaN
68.5,33,NaN
68.5,35,NaN
68.5,37,NaN
68.5,39,-0.604071045
68.5,41,-0.613562012
68.5,43,-0.669744873
68.5,45,-0.679510498
68.5,47,-0.661444092
68.5,49,-0.677557373
68.5,51,NaN
68.5,53,-0.704595947
68.5,55,NaN
68.5,57,NaN
68.5,59,NaN
68.5,61,NaN
68.5,63,NaN
68.5,65,NaN
68.5,67,NaN
68.5,69,NaN
68.5,71,NaN
68.5,73,NaN
68.5,75,NaN
68.5,77,NaN
68.5,79,NaN
68.5,81,NaN
68.5,83,NaN
68.5,85,NaN
68.5,87,NaN
68.5,89,NaN
68.5,91,NaN
68.5,93,NaN
68.5,95,NaN
68.5,97,NaN
68.5,99,NaN
68.5,101,NaN
68.5,103,NaN
68.5,105,NaN
68.5,107,NaN
68.5,109,NaN
68.5,111,NaN
68.5,113,NaN
68.5,115,NaN
68.5,117,NaN
68.5,119,NaN
68.5,121,NaN
68.5,123,NaN
68.5,125,NaN
68.5,127,NaN
68.5,129,NaN
68.5,131,NaN
68.5,133,NaN
68.5,135,NaN
68.5,137,NaN
68.5,139,NaN
68.5,141,NaN
68.5,143,NaN
68.5,145,NaN
68.5,147,NaN
68.5,149,NaN
68.5,151,NaN
68.5,153,NaN
68.5,155,NaN
68.5,157,NaN
68.5,159,NaN
68.5,161,NaN
68.5,163,NaN
68.5,165,NaN
68.5,167,NaN
68.5,169,NaN
68.5,171,NaN
68.5,173,NaN
68.5,175,NaN
68.5,177,NaN
68.5,179,NaN
68.5,181,NaN
68.5,183,NaN
68.5,185,-0.55020752
68.5,187,-0.57364502
68.5,189,-0.588232422
68.5,191,-0.618963623
68.5,193,-0.650183105
68.5,195,-0.665289307
68.5,197,NaN
68.5,199,NaN
68.5,201,NaN
68.5,203,NaN
68.5,205,NaN
68.5,207,NaN
68.5,209,NaN
68.5,211,NaN
68.5,213,NaN
68.5,215,NaN
68.5,217,NaN
68.5,219,NaN
68.5,221,NaN
68.5,223,NaN
68.5,225,NaN
68.5,227,NaN
68.5,229,NaN
68.5,231,NaN
68.5,233,NaN
68.5,235,NaN
68.5,237,NaN
68.5,239,NaN
68.5,241,NaN
68.5,243,NaN
68.5,245,NaN
68.5,247,NaN
68.5,249,NaN
68.5,251,NaN
68.5,253,NaN
68.5,255,NaN
68.5,257,NaN
68.5,259,NaN
68.5,261,NaN
68.5,263,NaN
68.5,265,NaN
68.5,267,NaN
68.5,269,NaN
68.5,271,NaN
68.5,273,NaN
68.5,275,NaN
68.5,277,NaN
68.5,279,NaN
68.5,281,NaN
68.5,283,NaN
68.5,285,NaN
68.5,287,NaN
68.5,289,NaN
68.5,291,NaN
68.5,293,NaN
68.5,295,-0.694219971
68.5,297,-0.693792725
68.5,299,-0.693823242
68.5,301,-0.694830322
68.5,303,-0.687139893
68.5,305,-0.689398193
68.5,307,NaN
68.5,309,NaN
68.5,311,NaN
68.5,313,NaN
68.5,315,NaN
68.5,317,NaN
68.5,319,NaN
68.5,321,NaN
68.5,323,NaN
68.5,325,NaN
68.5,327,NaN
68.5,329,NaN
68.5,331,-0.672613525
68.5,333,NaN
68.5,335,-0.689428711
68.5,337,-0.703741455
68.5,339,-0.693823242
68.5,341,-0.683966064
68.5,343,-0.661413574
68.5,345,-0.621252441
68.5,347,-0.568121338
68.5,349,-0.522711182
68.5,351,-0.528143311
68.5,353,-0.485449219
68.5,355,-0.103552246
68.5,357,0.893151855
68.5,359,2.542993164
69.5,1,3.983361816
69.5,3,4.954431152
69.5,5,5.541070557
69.5,7,5.794061279
69.5,9,5.780053711
69.5,11,5.592034912
69.5,13,5.378930664
69.5,15,5.281671143
69.5,17,5.175012207
69.5,19,NaN
69.5,21,NaN
69.5,23,NaN
69.5,25,NaN
69.5,27,NaN
69.5,29,NaN
69.5,31,NaN
69.5,33,NaN
69.5,35,-0.559820557
69.5,37,-0.591619873
69.5,39,-0.624487305
69.5,41,-0.657171631
69.5,43,-0.683721924
69.5,45,-0.685888672
69.5,47,-0.690039062
69.5,49,-0.706549072
69.5,51,-0.709692383
69.5,53,-0.701330566
69.5,55,NaN
69.5,57,-0.657293701
69.5,59,NaN
69.5,61,-0.594641113
69.5,63,NaN
69.5,65,NaN
69.5,67,NaN
69.5,69,NaN
69.5,71,NaN
69.5,73,NaN
69.5,75,NaN
69.5,77,NaN
69.5,79,NaN
69.5,81,NaN
69.5,83,NaN
69.5,85,NaN
69.5,87,NaN
69.5,89,NaN
69.5,91,NaN
69.5,93,NaN
69.5,95,NaN
69.5,97,NaN
69.5,99,NaN
69.5,101,NaN
69.5,103,NaN
69.5,105,NaN
69.5,107,NaN
69.5,109,NaN
69.5,111,NaN
69.5,113,NaN
69.5,115,NaN
69.5,117,NaN
69.5,119,NaN
69.5,121,NaN
69.5,123,NaN
69.5,125,NaN
69.5,127,NaN
69.5,129,NaN
69.5,131,NaN
69.5,133,NaN
69.5,135,NaN
69.5,137,NaN
69.5,139,NaN
69.5,141,NaN
69.5,143,NaN
69.5,145,NaN
69.5,147,NaN
69.5,149,NaN
69.5,151,NaN
69.5,153,NaN
69.5,155,NaN
69.5,157,NaN
69.5,159,NaN
69.5,161,NaN
69.5,163,NaN
69.5,165,NaN
69.5,167,NaN
69.5,169,NaN
69.5,171,NaN
69.5,173,-0.557928467
69.5,175,NaN
69.5,177,NaN
69.5,179,-0.541967773
69.5,181,-0.531500244
69.5,183,-0.530950928
69.5,185,-0.563909912
69.5,187,-0.610876465
69.5,189,-0.636114502
69.5,191,-0.655523682
69.5,193,-0.673712158
69.5,195,-0.675695801
69.5,197,-0.679754639
69.5,199,-0.691168213
69.5,201,NaN
69.5,203,NaN
69.5,205,NaN
69.5,207,NaN
69.5,209,NaN
69.5,211,NaN
69.5,213,NaN
69.5,215,NaN
69.5,217,NaN
69.5,219,-0.542822266
69.5,221,NaN
69.5,223,-0.541174316
69.5,225,-0.562841797
69.5,227,-0.568457031
69.5,229,NaN
69.5,231,NaN
69.5,233,NaN
69.5,235,NaN
69.5,237,NaN
69.5,239,NaN
69.5,241,NaN
69.5,243,NaN
69.5,245,NaN
69.5,247,NaN
69.5,249,NaN
69.5,251,NaN
69.5,253,NaN
69.5,255,NaN
69.5,257,NaN
69.5,259,NaN
69.5,261,NaN
69.5,263,NaN
69.5,265,NaN
69.5,267,NaN
69.5,269,NaN
69.5,271,NaN
69.5,273,NaN
69.5,275,NaN
69.5,277,NaN
69.5,279,NaN
69.5,281,NaN
69.5,283,NaN
69.5,285,NaN
69.5,287,NaN
69.5,289,NaN
69.5,291,NaN
69.5,293,-0.705633545
69.5,295,-0.701544189
69.5,297,-0.700170898
69.5,299,-0.702490234
69.5,301,-0.688757324
69.5,303,-0.666998291
69.5,305,-0.679144287
69.5,307,NaN
69.5,309,NaN
69.5,311,NaN
69.5,313,NaN
69.5,315,NaN
69.5,317,NaN
69.5,319,NaN
69.5,321,NaN
69.5,323,NaN
69.5,325,NaN
69.5,327,NaN
69.5,329,NaN
69.5,331,NaN
69.5,333,NaN
69.5,335,NaN
69.5,337,-0.689550781
69.5,339,-0.690679932
69.5,341,-0.693029785
69.5,343,-0.678564453
69.5,345,-0.624517822
69.5,347,-0.52411499
69.5,349,-0.379064941
69.5,351,-0.327520752
69.5,353,-0.213232422
69.5,355,0.146417236
69.5,357,1.210992432
69.5,359,2.612390137
70.5,1,4.057122803
70.5,3,4.796624756
70.5,5,5.286767578
70.5,7,5.550958252
70.5,9,5.648828125
70.5,11,5.603356934
70.5,13,5.432458496
70.5,15,5.260247803
70.5,17,5.097192383
70.5,19,4.849145508
70.5,21,NaN
70.5,23,NaN
70.5,25,NaN
70.5,27,NaN
70.5,29,NaN
70.5,31,0.806787109
70.5,33,0.409051514
70.5,35,-0.37052002
70.5,37,-0.495275879
70.5,39,-0.575018311
70.5,41,-0.630010986
70.5,43,-0.660437012
70.5,45,-0.676672363
70.5,47,-0.69309082
70.5,49,-0.700231934
70.5,51,-0.708929443
70.5,53,-0.710913086
70.5,55,NaN
70.5,57,-0.671759033
70.5,59,-0.658880615
70.5,61,-0.636114502
70.5,63,-0.624090576
70.5,65,NaN
70.5,67,NaN
70.5,69,NaN
70.5,71,NaN
70.5,73,NaN
70.5,75,NaN
70.5,77,NaN
70.5,79,NaN
70.5,81,NaN
70.5,83,NaN
70.5,85,NaN
70.5,87,NaN
70.5,89,NaN
70.5,91,NaN
70.5,93,NaN
70.5,95,NaN
70.5,97,NaN
70.5,99,NaN
70.5,101,NaN
70.5,103,NaN
70.5,105,NaN
70.5,107,NaN
70.5,109,NaN
70.5,111,NaN
70.5,113,NaN
70.5,115,NaN
70.5,117,NaN
70.5,119,NaN
70.5,121,NaN
70.5,123,NaN
70.5,125,NaN
70.5,127,NaN
70.5,129,NaN
70.5,131,NaN
70.5,133,NaN
70.5,135,NaN
70.5,137,NaN
70.5,139,NaN
70.5,141,NaN
70.5,143,NaN
70.5,145,NaN
70.5,147,NaN
70.5,149,NaN
70.5,151,NaN
70.5,153,NaN
70.5,155,NaN
70.5,157,NaN
70.5,159,NaN
70.5,161,-0.538336182
70.5,163,-0.546881104
70.5,165,-0.557409668
70.5,167,-0.564367676
70.5,169,-0.565100098
70.5,171,-0.559545898
70.5,173,-0.557592773
70.5,175,NaN
70.5,177,-0.548529053
70.5,179,-0.561621094
70.5,181,-0.554754639
70.5,183,-0.566717529
70.5,185,-0.603979492
70.5,187,-0.636633301
70.5,189,-0.660162354
70.5,191,-0.676550293
70.5,193,-0.685095215
70.5,195,-0.684637451
70.5,197,-0.684576416
70.5,199,-0.688269043
70.5,201,-0.669500732
70.5,203,NaN
70.5,205,NaN
70.5,207,NaN
70.5,209,NaN
70.5,211,NaN
70.5,213,NaN
70.5,215,-0.574926758
70.5,217,-0.570074463
70.5,219,-0.571508789
70.5,221,-0.577185059
70.5,223,-0.575964355
70.5,225,-0.567572021
70.5,227,-0.561743164
70.5,229,-0.562078857
70.5,231,-0.538244629
70.5,233,-0.531072998
70.5,235,-0.55625
70.5,237,NaN
70.5,239,NaN
70.5,241,NaN
70.5,243,NaN
70.5,245,NaN
70.5,247,NaN
70.5,249,NaN
70.5,251,NaN
70.5,253,NaN
70.5,255,NaN
70.5,257,NaN
70.5,259,NaN
70.5,261,NaN
70.5,263,NaN
70.5,265,NaN
70.5,267,NaN
70.5,269,NaN
70.5,271,NaN
70.5,273,NaN
70.5,275,NaN
70.5,277,NaN
70.5,279,NaN
70.5,281,NaN
70.5,283,NaN
70.5,285,NaN
70.5,287,NaN
70.5,289,NaN
70.5,291,NaN
70.5,293,-0.711126709
70.5,295,-0.708746338
70.5,297,-0.709204102
70.5,299,-0.705633545
70.5,301,-0.681188965
70.5,303,-0.681616211
70.5,305,NaN
70.5,307,NaN
70.5,309,NaN
70.5,311,NaN
70.5,313,NaN
70.5,315,NaN
70.5,317,NaN
70.5,319,NaN
70.5,321,NaN
70.5,323,NaN
70.5,325,NaN
70.5,327,NaN
70.5,329,NaN
70.5,331,NaN
70.5,333,NaN
70.5,335,NaN
70.5,337,NaN
70.5,339,-0.697668457
70.5,341,-0.704168701
70.5,343,-0.682592773
70.5,345,-0.593603516
70.5,347,-0.448675537
70.5,349,-0.283270264
70.5,351,0.037072754
70.5,353,0.510064697
70.5,355,1.072137451
70.5,357,1.999505615
70.5,359,3.042596436
71.5,1,3.95256958
71.5,3,4.550256348
71.5,5,4.959039307
71.5,7,5.198358154
71.5,9,5.312860107
71.5,11,5.346582031
71.5,13,5.295831299
71.5,15,5.192193604
71.5,17,5.030084229
71.5,19,4.834069824
71.5,21,4.592675781
71.5,23,4.348474121
71.5,25,4.068566895
71.5,27,3.63326416
71.5,29,2.768823242
71.5,31,2.098748779
71.5,33,0.945031738
71.5,35,0.076257324
71.5,37,-0.285986328
71.5,39,-0.451940918
71.5,41,-0.54630127
71.5,43,-0.607397461
71.5,45,-0.644445801
71.5,47,-0.67532959
71.5,49,-0.700720215
71.5,51,-0.727911377
71.5,53,NaN
71.5,55,NaN
71.5,57,-0.640966797
71.5,59,-0.63248291
71.5,61,-0.652655029
71.5,63,-0.662756348
71.5,65,-0.671240234
71.5,67,NaN
71.5,69,NaN
71.5,71,NaN
71.5,73,NaN
71.5,75,NaN
71.5,77,NaN
71.5,79,NaN
71.5,81,NaN
71.5,83,NaN
71.5,85,NaN
71.5,87,NaN
71.5,89,NaN
71.5,91,NaN
71.5,93,NaN
71.5,95,NaN
71.5,97,NaN
71.5,99,NaN
71.5,101,NaN
71.5,103,NaN
71.5,105,NaN
71.5,107,NaN
71.5,109,NaN
71.5,111,NaN
71.5,113,NaN
71.5,115,NaN
71.5,117,NaN
71.5,119,NaN
71.5,121,NaN
71.5,123,NaN
71.5,125,NaN
71.5,127,NaN
71.5,129,NaN
71.5,131,NaN
71.5,133,NaN
71.5,135,NaN
71.5,137,NaN
71.5,139,NaN
71.5,141,NaN
71.5,143,NaN
71.5,145,NaN
71.5,147,NaN
71.5,149,NaN
71.5,151,NaN
71.5,153,-0.50647583
71.5,155,-0.526098633
71.5,157,-0.529455566
71.5,159,-0.535223389
71.5,161,-0.543188477
71.5,163,-0.555548096
71.5,165,-0.567236328
71.5,167,-0.57388916
71.5,169,-0.575476074
71.5,171,-0.571112061
71.5,173,-0.561834717
71.5,175,-0.568487549
71.5,177,-0.581121826
71.5,179,-0.5980896
71.5,181,-0.609533691
71.5,183,-0.619818115
71.5,185,-0.629370117
71.5,187,-0.64105835
71.5,189,-0.655371094
71.5,191,-0.672399902
71.5,193,-0.681158447
71.5,195,-0.683813477
71.5,197,-0.680914307
71.5,199,-0.670294189
71.5,201,-0.648260498
71.5,203,-0.625830078
71.5,205,-0.615911865
71.5,207,NaN
71.5,209,-0.600714111
71.5,211,-0.611120605
71.5,213,-0.617437744
71.5,215,-0.619451904
71.5,217,-0.618597412
71.5,219,-0.615301514
71.5,221,-0.607702637
71.5,223,-0.599584961
71.5,225,-0.592901611
71.5,227,-0.586767578
71.5,229,-0.576635742
71.5,231,-0.566412354
71.5,233,-0.570898437
71.5,235,-0.580053711
71.5,237,NaN
71.5,239,NaN
71.5,241,NaN
71.5,243,NaN
71.5,245,NaN
71.5,247,NaN
71.5,249,NaN
71.5,251,NaN
71.5,253,NaN
71.5,255,NaN
71.5,257,NaN
71.5,259,NaN
71.5,261,NaN
71.5,263,NaN
71.5,265,NaN
71.5,267,NaN
71.5,269,NaN
71.5,271,NaN
71.5,273,NaN
71.5,275,NaN
71.5,277,NaN
71.5,279,NaN
71.5,281,NaN
71.5,283,NaN
71.5,285,NaN
71.5,287,NaN
71.5,289,NaN
71.5,291,-0.714849854
71.5,293,-0.713903809
71.5,295,-0.714147949
71.5,297,-0.714147949
71.5,299,-0.706274414
71.5,301,-0.695501709
71.5,303,-0.695684814
71.5,305,NaN
71.5,307,NaN
71.5,309,NaN
71.5,311,NaN
71.5,313,NaN
71.5,315,NaN
71.5,317,NaN
71.5,319,NaN
71.5,321,NaN
71.5,323,NaN
71.5,325,NaN
71.5,327,NaN
71.5,329,NaN
71.5,331,NaN
71.5,333,NaN
71.5,335,NaN
71.5,337,NaN
71.5,339,-0.707159424
71.5,341,-0.708227539
71.5,343,-0.67633667
71.5,345,-0.575079346
71.5,347,-0.406286621
71.5,349,-0.227667236
71.5,351,0.474298096
71.5,353,1.475396729
71.5,355,1.861138916
71.5,357,2.415155029
71.5,359,3.200097656
72.5,1,3.693231201
72.5,3,4.170526123
72.5,5,4.516900635
72.5,7,4.749475098
72.5,9,4.872766113
72.5,11,4.938684082
72.5,13,4.954400635
72.5,15,4.919946289
72.5,17,4.837945557
72.5,19,4.729364014
72.5,21,4.569116211
72.5,23,4.381585693
72.5,25,4.130883789
72.5,27,3.748620605
72.5,29,3.249963379
72.5,31,2.682305908
72.5,33,1.422296143
72.5,35,0.233026123
72.5,37,-0.228460693
72.5,39,-0.423590088
72.5,41,-0.539190674
72.5,43,-0.586035156
72.5,45,-0.618109131
72.5,47,-0.675817871
72.5,49,-0.729162598
72.5,51,-0.735388184
72.5,53,NaN
72.5,55,NaN
72.5,57,-0.636724854
72.5,59,-0.652441406
72.5,61,-0.673956299
72.5,63,-0.679510498
72.5,65,-0.671789551
72.5,67,-0.686743164
72.5,69,NaN
72.5,71,NaN
72.5,73,NaN
72.5,75,NaN
72.5,77,NaN
72.5,79,NaN
72.5,81,NaN
72.5,83,NaN
72.5,85,NaN
72.5,87,NaN
72.5,89,NaN
72.5,91,NaN
72.5,93,NaN
72.5,95,NaN
72.5,97,NaN
72.5,99,NaN
72.5,101,NaN
72.5,103,NaN
72.5,105,NaN
72.5,107,NaN
72.5,109,NaN
72.5,111,NaN
72.5,113,NaN
72.5,115,NaN
72.5,117,NaN
72.5,119,NaN
72.5,121,NaN
72.5,123,NaN
72.5,125,NaN
72.5,127,NaN
72.5,129,NaN
72.5,131,-0.371862793
72.5,133,-0.374731445
72.5,135,-0.387457275
72.5,137,-0.408300781
72.5,139,-0.412908936
72.5,141,NaN
72.5,143,NaN
72.5,145,-0.468786621
72.5,147,NaN
72.5,149,-0.489263916
72.5,151,-0.499761963
72.5,153,-0.513891602
72.5,155,-0.52600708
72.5,157,-0.536749268
72.5,159,-0.546911621
72.5,161,-0.557989502
72.5,163,-0.571264648
72.5,165,-0.581213379
72.5,167,-0.58838501
72.5,169,-0.592993164
72.5,171,-0.590460205
72.5,173,-0.585760498
72.5,175,-0.600775146
72.5,177,-0.616247559
72.5,179,-0.627203369
72.5,181,-0.635168457
72.5,183,-0.639318848
72.5,185,-0.638800049
72.5,187,-0.64206543
72.5,189,-0.648596191
72.5,191,-0.658239746
72.5,193,-0.662207031
72.5,195,-0.661077881
72.5,197,-0.655371094
72.5,199,-0.633306885
72.5,201,-0.612768555
72.5,203,-0.619940186
72.5,205,-0.626989746
72.5,207,-0.633978271
72.5,209,-0.643865967
72.5,211,-0.651739502
72.5,213,-0.654150391
72.5,215,-0.651556396
72.5,217,-0.650152588
72.5,219,-0.648474121
72.5,221,-0.643835449
72.5,223,-0.638372803
72.5,225,-0.629980469
72.5,227,-0.619116211
72.5,229,-0.610723877
72.5,231,-0.608557129
72.5,233,-0.609320068
72.5,235,NaN
72.5,237,NaN
72.5,239,NaN
72.5,241,NaN
72.5,243,NaN
72.5,245,NaN
72.5,247,NaN
72.5,249,NaN
72.5,251,NaN
72.5,253,NaN
72.5,255,NaN
72.5,257,NaN
72.5,259,NaN
72.5,261,NaN
72.5,263,NaN
72.5,265,NaN
72.5,267,NaN
72.5,269,NaN
72.5,271,NaN
72.5,273,NaN
72.5,275,NaN
72.5,277,NaN
72.5,279,NaN
72.5,281,NaN
72.5,283,-0.704931641
72.5,285,-0.708258057
72.5,287,-0.71237793
72.5,289,-0.715216064
72.5,291,-0.716772461
72.5,293,-0.716833496
72.5,295,-0.716345215
72.5,297,-0.712988281
72.5,299,-0.699255371
72.5,301,-0.68717041
72.5,303,-0.690924072
72.5,305,NaN
72.5,307,NaN
72.5,309,NaN
72.5,311,NaN
72.5,313,NaN
72.5,315,NaN
72.5,317,NaN
72.5,319,NaN
72.5,321,NaN
72.5,323,NaN
72.5,325,NaN
72.5,327,NaN
72.5,329,NaN
72.5,331,NaN
72.5,333,NaN
72.5,335,NaN
72.5,337,NaN
72.5,339,NaN
72.5,341,-0.683508301
72.5,343,-0.670782471
72.5,345,-0.600683594
72.5,347,-0.449835205
72.5,349,-0.224707031
72.5,351,0.567346191
72.5,353,1.987634277
72.5,355,2.36071167
72.5,357,2.586541748
72.5,359,3.152764893
73.5,1,3.305352783
73.5,3,3.682092285
73.5,5,3.984643555
73.5,7,4.212426758
73.5,9,4.359124756
73.5,11,4.458612061
73.5,13,4.525384521
73.5,15,4.556176758
73.5,17,4.501824951
73.5,19,4.365991211
73.5,21,4.175592041
73.5,23,3.996392822
73.5,25,3.75447998
73.5,27,3.394769287
73.5,29,2.989007568
73.5,31,2.344476318
73.5,33,0.975640869
73.5,35,0.006585693
73.5,37,-0.311865234
73.5,39,-0.508184814
73.5,41,-0.58737793
73.5,43,-0.61005249
73.5,45,-0.648168945
73.5,47,-0.703436279
73.5,49,-0.731390381
73.5,51,-0.731390381
73.5,53,-0.728948975
73.5,55,NaN
73.5,57,NaN
73.5,59,-0.634863281
73.5,61,-0.64710083
73.5,63,-0.662298584
73.5,65,-0.678381348
73.5,67,-0.704504395
73.5,69,-0.716040039
73.5,71,NaN
73.5,73,-0.576208496
73.5,75,-0.498175049
73.5,77,-0.423620605
73.5,79,NaN
73.5,81,NaN
73.5,83,NaN
73.5,85,NaN
73.5,87,NaN
73.5,89,NaN
73.5,91,NaN
73.5,93,NaN
73.5,95,NaN
73.5,97,NaN
73.5,99,NaN
73.5,101,NaN
73.5,103,NaN
73.5,105,NaN
73.5,107,NaN
73.5,109,NaN
73.5,111,NaN
73.5,113,NaN
73.5,115,NaN
73.5,117,NaN
73.5,119,NaN
73.5,121,-0.505621338
73.5,123,NaN
73.5,125,NaN
73.5,127,NaN
73.5,129,NaN
73.5,131,-0.380651855
73.5,133,-0.388677979
73.5,135,-0.401464844
73.5,137,-0.417608643
73.5,139,-0.429754639
73.5,141,NaN
73.5,143,NaN
73.5,145,-0.467016602
73.5,147,-0.479833984
73.5,149,-0.493444824
73.5,151,-0.509222412
73.5,153,-0.525
73.5,155,-0.539343262
73.5,157,-0.552648926
73.5,159,-0.565588379
73.5,161,-0.578527832
73.5,163,-0.590124512
73.5,165,-0.597875977
73.5,167,-0.604406738
73.5,169,-0.609960937
73.5,171,-0.609899902
73.5,173,-0.609838867
73.5,175,-0.619909668
73.5,177,-0.630163574
73.5,179,-0.637945557
73.5,181,-0.642523193
73.5,183,-0.644842529
73.5,185,-0.645758057
73.5,187,-0.64810791
73.5,189,-0.651373291
73.5,191,-0.654180908
73.5,193,-0.655584717
73.5,195,-0.654577637
73.5,197,-0.650549316
73.5,199,-0.646032715
73.5,201,-0.645330811
73.5,203,-0.648535156
73.5,205,-0.653997803
73.5,207,-0.660467529
73.5,209,-0.666784668
73.5,211,-0.671179199
73.5,213,-0.672674561
73.5,215,-0.673071289
73.5,217,-0.673223877
73.5,219,-0.672918701
73.5,221,-0.671514893
73.5,223,-0.669592285
73.5,225,-0.666876221
73.5,227,-0.662908936
73.5,229,-0.657659912
73.5,231,-0.65302124
73.5,233,-0.65793457
73.5,235,NaN
73.5,237,NaN
73.5,239,NaN
73.5,241,NaN
73.5,243,NaN
73.5,245,NaN
73.5,247,NaN
73.5,249,NaN
73.5,251,NaN
73.5,253,NaN
73.5,255,NaN
73.5,257,NaN
73.5,259,NaN
73.5,261,NaN
73.5,263,NaN
73.5,265,NaN
73.5,267,NaN
73.5,269,NaN
73.5,271,NaN
73.5,273,NaN
73.5,275,NaN
73.5,277,NaN
73.5,279,NaN
73.5,281,-0.709051514
73.5,283,-0.707647705
73.5,285,-0.712713623
73.5,287,-0.71729126
73.5,289,-0.719702148
73.5,291,-0.719641113
73.5,293,-0.719732666
73.5,295,-0.717810059
73.5,297,-0.706365967
73.5,299,-0.695074463
73.5,301,-0.697943115
73.5,303,NaN
73.5,305,NaN
73.5,307,NaN
73.5,309,NaN
73.5,311,NaN
73.5,313,NaN
73.5,315,NaN
73.5,317,NaN
73.5,319,NaN
73.5,321,NaN
73.5,323,NaN
73.5,325,NaN
73.5,327,NaN
73.5,329,NaN
73.5,331,NaN
73.5,333,NaN
73.5,335,NaN
73.5,337,NaN
73.5,339,NaN
73.5,341,-0.676367187
73.5,343,-0.688604736
73.5,345,-0.660498047
73.5,347,-0.572393799
73.5,349,-0.375067139
73.5,351,0.161920166
73.5,353,1.222955322
73.5,355,1.958947754
73.5,357,2.614373779
73.5,359,3.035180664
74.5,1,3.05526123
74.5,3,3.268182373
74.5,5,3.485314941
74.5,7,3.693994141
74.5,9,3.876855469
74.5,11,4.019647217
74.5,13,4.117150879
74.5,15,4.147149658
74.5,17,3.956109619
74.5,19,3.366723633
74.5,21,2.863153076
74.5,23,2.934625244
74.5,25,3.061639404
74.5,27,2.886376953
74.5,29,2.456964111
74.5,31,1.6440979
74.5,33,0.551477051
74.5,35,-0.202368164
74.5,37,-0.441778564
74.5,39,-0.582647705
74.5,41,-0.658209229
74.5,43,-0.678289795
74.5,45,-0.693121338
74.5,47,-0.716162109
74.5,49,-0.730169678
74.5,51,-0.728613281
74.5,53,-0.722052002
74.5,55,-0.718634033
74.5,57,NaN
74.5,59,NaN
74.5,61,-0.633001709
74.5,63,-0.640325928
74.5,65,-0.649298096
74.5,67,-0.687017822
74.5,69,-0.703405762
74.5,71,-0.692907715
74.5,73,-0.644110107
74.5,75,-0.577978516
74.5,77,-0.50269165
74.5,79,-0.424047852
74.5,81,-0.372839355
74.5,83,-0.35022583
74.5,85,-0.348120117
74.5,87,NaN
74.5,89,NaN
74.5,91,NaN
74.5,93,NaN
74.5,95,NaN
